Y,X,ID,Debrisno,County,Town,Vill,Overflowno,Overflow_X,Overflow_Y,Address,Total_Res,Res_Class,Risk,Dbno_old,TR_num
23.9090405093847,120.812690854104,827,投縣DF124,南投縣,中寮鄉,和興村,CD01,231165,2644726,中寮鄉和興村永樂路154號(2戶)、154-1號(和興國小)，共3戶,3,1~4戶,中,南投A072,3
23.9113275058033,120.813570703669,828,投縣DF125,南投縣,中寮鄉,和興村,CD01,231128,2645426,無,0,無,低,南投A073,0
23.9143140549888,120.828158382375,829,投縣DF254,南投縣,中寮鄉,和興村,CD01,232640,2645479,中寮鄉和興村12鄰永樂路174號,1,1~4戶,中,投縣M105-15,1
23.9636864979707,120.813808285715,830,投縣DF209,南投縣,中寮鄉,清水村,CD01,231448,2651022,無,0,無,低,投縣M98-09,0
23.9405662825645,120.812761400069,831,投縣DF210,南投縣,中寮鄉,清水村,CD01,231111,2648532,無,0,無,低,投縣M98-10、投縣M98-10-1,0
23.9383172335945,120.811216373245,832,投縣DF210,南投縣,中寮鄉,清水村,CD02,230941,2648125,無,0,無,低,投縣M98-10、投縣M98-10-1,0
23.8797519890792,120.823556860068,833,投縣DF122,南投縣,中寮鄉,福盛村,CD01,231954,2641571,中寮鄉福盛村福山巷53-2號、無門牌1戶,2,1~4戶,中,南投A070,2
23.8832232304393,120.817277473235,834,投縣DF123,南投縣,中寮鄉,福盛村,CD01,231422,2642393,中寮鄉福盛村福山巷93、94、94-1、94-2、95、95-5(粗坑淨水廠)、96、96-1、96-2、96-3、97、97-1、97-2、97-3、97-4、97-5、97-6、97-7、97-8、99-1、99-2、99-7、99-8、99-11號，共計24戶,24,5戶以上,高,南投A071,24
23.9151606154944,120.774862873674,835,投縣DF121,南投縣,中寮鄉,廣福村,BD01,227173,2645770,中寮鄉廣福村內城巷57、56-1號,2,1~4戶,低,南投A074,2
24.0839510512679,120.988785994229,836,投縣DF005,南投縣,仁愛鄉,互助村,CD01,249050,2664623,無,0,無,低,南投061,0
24.0633955336375,120.967283646035,837,投縣DF006,南投縣,仁愛鄉,互助村,CD01,246786,2661792,仁愛鄉互助村中華路96、97、97-1、98、99、100、101、101-1、102、102-1、103、105、106、106附1、108、110、113、127、138附1、140號，共20戶,20,5戶以上,高,南投059,20
24.0623416351717,120.963204091115,838,投縣DF007,南投縣,仁愛鄉,互助村,CD01,246275,2661705,仁愛鄉互助村中華路67-1、68、74、83、84-1、158、159、160、162、163、163附3、167、168、169、170、171號,16,5戶以上,中,南投058,16
24.0689506067288,120.954846239108,839,投縣DF008,南投縣,仁愛鄉,互助村,CD01,245393,2662798,仁愛鄉互助村明月巷2、3、5、7、9、10、11、11附1、12、13、13-1、15、16、17、18、19、20、21、22、23、27、28、29、33、33附1、35、36、37、38、39、40、57號；清風路3、6、7號，共35戶,35,5戶以上,中,南投A022,35
24.0626347306123,120.953205277546,840,投縣DF009,南投縣,仁愛鄉,互助村,CD01,245254,2661872,無,0,無,低,南投A106,0
23.9107739358204,121.029792256057,841,投縣DF026,南投縣,仁愛鄉,法治村,BD01,252927,2645278,無,0,無,低,南投T001、投縣M107-2,0
23.9070628220512,121.041565150446,842,投縣DF026,南投縣,仁愛鄉,法治村,CD01,254092,2644700,仁愛鄉法治村界山巷102號,1,1~4戶,低,南投T001、投縣M107-2,1
23.9126353114125,121.043562480063,843,投縣DF027,南投縣,仁愛鄉,法治村,CD01,254234,2645514,仁愛鄉法治村界山巷19-1、32、52、60-1、61、62、62-1(武界基督長老教會)、68、69、70、70-1、72-1、72-2、76、77、78、79、79-1、80、81、82、83、85、86、87、88、88附1、89、92、93、94、95、100、101、101-1、101,45,5戶以上,中,南投019,45
23.9099521850667,121.050618257018,844,投縣DF028,南投縣,仁愛鄉,法治村,CD01,255339,2645108,仁愛鄉法治村武安路30、31、32、33、34、35-1、35-2號及無門牌3間，共10戶,10,5戶以上,中,南投A014,10
23.9161135646469,121.045960365552,845,投縣DF029,南投縣,仁愛鄉,法治村,CD01,254536,2645851,仁愛鄉法治村界山巷4(法治派出所)、5、6(法治國小)、9、11號及法治村衛生室，共計6戶,6,5戶以上,高,南投018,6
24.0140997542571,121.103915416411,846,投縣DF010,南投縣,仁愛鄉,南豐村,CD01,260764,2656836,仁愛鄉南豐村中正路1、3、4、4附1、5、8、8-7號，共7戶,7,5戶以上,高,南投A001,7
24.0063936927642,121.094304753056,847,投縣DF011,南投縣,仁愛鄉,南豐村,CD01,259714,2655561,仁愛鄉南豐村中正路25、26之1、27、27之1、27之2、28、28之1、29、30、31、32、33、34、35、35之1、36、37、38、43、45、46、47、47附1、48、49、50、51、51之1、55、56、58、63、63附1、64、64之1、66、68、70、7,40,5戶以上,高,南投003,40
24.0076702455559,121.086985878266,848,投縣DF012,南投縣,仁愛鄉,南豐村,CD01,258972,2656267,仁愛鄉南豐村松原巷7、8、12、13、13附1、14、15、15附1、17、17之1、19、19之1、22、22附6、23、25、25之1、26、27、28、29、30、30之1、31、31之1、32、33、34、35、35附1(南豐村衛生室)、35附2(南豐社區活�,70,5戶以上,高,南投A002,70
24.0020002807248,121.086263457889,849,投縣DF013,南投縣,仁愛鄉,南豐村,CD01,258846,2655005,仁愛鄉南豐村中正路87之2(仁愛鄉農會集貨場)、88(中油聖本篤加油站)、88附1號，共計3戶,3,1~4戶,高,南投004,3
24.0053952338387,121.065709183246,850,投縣DF014,南投縣,仁愛鄉,南豐村,CD01,256825,2655723,仁愛鄉南豐村楓林路59、60、61、62、63、71號，共6戶,6,5戶以上,高,南投006,6
24.0012702901424,121.07905270058,851,投縣DF015,南投縣,仁愛鄉,南豐村,CD01,257969,2655222,無,0,無,低,南投A003,0
23.9958134062059,121.077954916351,852,投縣DF016,南投縣,仁愛鄉,南豐村,CD01,258016,2654500,仁愛鄉南豐村中正路109-1號,1,1~4戶,中,南投005,1
23.9950304430787,121.077110204081,853,投縣DF017,南投縣,仁愛鄉,南豐村,CD01,257913,2654394,仁愛鄉南豐村中正路109之2、112、113號，共計3戶,3,1~4戶,高,南投A004,3
23.9954260856285,121.073044542813,854,投縣DF018,南投縣,仁愛鄉,南豐村,CD01,257313,2654388,無門牌住戶(大園藝),1,1~4戶,低,南投A005,1
23.998189761006,121.059301014798,855,投縣DF019,南投縣,仁愛鄉,南豐村,BD01,256671,2654073,仁愛鄉南豐村中正路139、140、140-1號；埔里鎮蜈蚣里中山路一段2、6、8、10-1號,7,5戶以上,高,南投A006,7
24.0302039444531,121.161236508439,856,投縣DF030,南投縣,仁愛鄉,春陽村,BD01,266303,2658589,無門牌保全住戶,1,1~4戶,中,南投002,1
24.0261094655103,121.16330890666,857,投縣DF030,南投縣,仁愛鄉,春陽村,CD01,266618,2658040,春陽橋頭露營區,1,1~4戶,中,南投002,1
24.0279947718629,121.14992648925,858,投縣DF263,南投縣,仁愛鄉,春陽村,BD01,265236,2658344,仁愛鄉春陽村源泉巷8、9、15、15之1、15-1附1、16之1、16之3、21、21附1、67、67之1、68、69、70號，共計14戶,14,5戶以上,中,投縣M112-1,14
24.0254531275134,121.149856146226,859,投縣DF263,南投縣,仁愛鄉,春陽村,CD01,265288,2657930,仁愛鄉春陽村永樂巷27附2號,1,1~4戶,中,投縣M112-1,1
24.1693038159929,121.166210042701,860,投縣DF242,南投縣,仁愛鄉,發祥村,BD01,266925,2673904,仁愛鄉發祥村仁盛路89號,1,1~4戶,中,投縣M100-82,1
24.1562814633584,121.177098095829,861,投縣DF242,南投縣,仁愛鄉,發祥村,CD01,267742,2672366,仁愛鄉發祥村仁盛路20-2號(紅香山莊)及無門牌一戶，共計2戶,2,1~4戶,中,投縣M100-82,2
24.0812023692626,121.013492178823,862,投縣DF001,南投縣,仁愛鄉,新生村,CD01,251614,2663771,無,0,無,中,南投064,0
24.0818251568211,121.010644101999,863,投縣DF002,南投縣,仁愛鄉,新生村,CD01,251192,2663891,無,0,無,低,南投063,0
24.0804689499493,121.003671681638,864,投縣DF003,南投縣,仁愛鄉,新生村,CD01,250455,2663780,無,0,無,低,南投062,0
24.0714827413107,120.981935537934,865,投縣DF004,南投縣,仁愛鄉,新生村,CD01,248366,2662788,仁愛鄉新生村山林巷7、17之1、67、119、120、121、121之1、126、127、128、128附1、155附2、156、158、159、159之1、165、165附1、166、167附2、168附1、173、176、177、178、179、180、182、182附1、182之1、185、186��,41,5戶以上,中,南投060,41
23.9270302790081,121.074772269874,866,投縣DF024,南投縣,仁愛鄉,萬豐村,CD01,257965,2646710,仁愛鄉萬豐村清華巷112-1號及無門牌2戶，共3戶,3,1~4戶,中,南投A013,3
23.94540791741,121.078440613728,867,投縣DF025,南投縣,仁愛鄉,萬豐村,CD01,258346,2649030,仁愛鄉萬豐村清華巷4(2戶)、9、10、11、12、13、14、15、16、17、19之1、19、20、22、23、24、25、26、28、29、30、31、32、33之1(2戶)、33(2戶)、34、37(2戶)、39、41、42、43、44、46、47、48、49、50、52、55、57,131,5戶以上,中,南投014,131
23.9352049092381,121.074336385284,868,投縣DF244,南投縣,仁愛鄉,萬豐村,CD01,257763,2647895,仁愛鄉萬豐村9鄰清華巷134、136號,2,1~4戶,中,投縣M100-87,2
23.9514064512039,121.081145572524,869,投縣DF248,南投縣,仁愛鄉,萬豐村,CD01,258461,2649525,仁愛鄉萬豐村清華巷94-1號、萬豐圓覺寺、工人貨櫃屋,3,1~4戶,中,投縣M101-1,3
24.022824605211,121.187858408962,870,投縣DF031,南投縣,仁愛鄉,精英村,CD01,269663,2657796,仁愛鄉精英村榮華巷9、9-1、10、11、12(3戶)、13-1、15、16(2戶)、16-1、17(2戶)、17-1、18、19、20、21、22、23、24、24-1、25(2戶)、25-1(3戶)、25-2(2戶)、37(2戶)、37-1、37-2、38(2戶)、38-2(2戶)、38-4、39、39-1、3,53,5戶以上,高,南投001,53
23.9764331723513,121.126796687343,871,投縣DF020,南投縣,仁愛鄉,親愛村,CD01,262733,2652461,無,0,無,低,南投008,0
23.9688167668793,121.107576741142,872,投縣DF021,南投縣,仁愛鄉,親愛村,CD01,260955,2651369,仁愛鄉親愛村高平路4(親愛派出所)、4附1(親愛村辦公室)、5、5之1、5之10、6、7、8、9、10、11、12、13、14、14之1、15、15之1、16、17、18、19、19附1、20、21、21之1(親愛村衛生室)、24、26、31、31附1、3,31,5戶以上,高,南投新增01,31
23.9686226426432,121.105664038286,873,投縣DF022,南投縣,仁愛鄉,親愛村,CD01,260592,2651310,仁愛鄉親愛村高平路39、40、41、46、46-1、47、47-1、49、58、59、60、62、63、64、66、67、67-1、69、70、70-1、72、73、74、74-1、75、76、76附1、78、79、79附1、81、81附1、81附2、82、83、84、85、86、89、89附1,65,5戶以上,中,南投新增01-2,65
23.9662084328773,121.081083236342,874,投縣DF023,南投縣,仁愛鄉,親愛村,CD01,258081,2651495,無,0,無,持續觀察,南投011,0
23.7290567680531,120.854159933384,875,投縣DF164,南投縣,水里鄉,上安村,CD01,235228,2624979,水里鄉上安村福田路5、6、7、10、12、18、20、22、26、28號；福田路1巷3、5號，共計12戶,12,5戶以上,高,南投N019,12
23.7314802283944,120.864905043239,876,投縣DF165,南投縣,水里鄉,上安村,BD01,236283,2625220,水里鄉上安村三部路56號、三部五路1號，共計2戶,2,1~4戶,高,南投071,2
23.7286714312509,120.869851589155,877,投縣DF165,南投縣,水里鄉,上安村,BD02,236809,2624923,水里鄉上安村三部七路1號，共計1戶,1,1~4戶,高,南投071,1
23.730152576174,120.871689454144,878,投縣DF165,南投縣,水里鄉,上安村,BD03,237013,2625165,水里鄉上安村三部七路3號，共計1戶,1,1~4戶,高,南投071,1
23.7337788923002,120.855146258362,879,投縣DF165,南投縣,水里鄉,上安村,CD01,235590,2625592,水里鄉上安村水信路三段117-1號(上安社區活動中心)、129、131、133、137、139、149、151、153、155、157、159、161、162、163、165、171、173、176、177、178、179、180、181、182、183、185、186、188、189、190、191�,156,5戶以上,高,南投071,156
23.7161621447883,120.862817013573,880,投縣DF185,南投縣,水里鄉,上安村,CD02,236026,2623756,水里鄉上安村三十甲路22之1號，共1戶,1,1~4戶,高,南投026、投縣M105-17、南投M108-1,1
23.7277940719565,120.854144188365,881,投縣DF217,南投縣,水里鄉,上安村,CD01,235302,2624845,水里鄉上安村水信路三段103巷5、7、11號；福田路5號；福田路1巷3、5、8號，共計7戶,7,5戶以上,高,南投N019-1,7
23.7174661216554,120.858918611206,882,投縣DF257,南投縣,水里鄉,上安村,CD01,235728,2623840,水里鄉上安村14鄰三十甲路7巷5、9、10、12、18號,5,5戶以上,高,投縣M105-18,5
23.826207398714,120.858852503138,883,投縣DF215,南投縣,水里鄉,水里村,CD01,235518,2635923,水里鄉水里村9鄰3號,1,1~4戶,低,投縣M98-11,1
23.7876633487746,120.904211987327,884,投縣DF173,南投縣,水里鄉,民和村,CD01,240039,2631777,水里鄉民和村民和路367巷6、9、11號，共計3戶,3,1~4戶,低,南投A086,3
23.7988588523186,120.917213451379,885,投縣DF174,南投縣,水里鄉,民和村,CD01,241495,2633073,水里鄉民和村中學路25、29(民和國中)、31、41、43、48號；下城路40、50、67、68、76、78、83、97號；下城路31巷6、8號；下城路37巷2、8號；下城路41巷8號；下城路46巷1、8、11號；下城路60巷1、3、9、1,28,5戶以上,高,南投A085,28
23.7980371104405,120.922946745795,886,投縣DF175,南投縣,水里鄉,民和村,CD01,242244,2632878,水里鄉民和村茄苳路10、16、225號、民和路151、157、165、167、169、171、173、175、181、183、185、187、189、197、199、203、205、217、222、226、228、232、236、238、250、252、256、260、262、266、268、280、282、2,108,5戶以上,高,南投A084,108
23.8048398763044,120.925472392672,887,投縣DF175,南投縣,水里鄉,民和村,CD02,242309,2633905,水里鄉民和村5鄰益則路35號,1,1~4戶,高,南投A084,1
23.7920206656163,120.821460092255,888,投縣DF159,南投縣,水里鄉,玉峰村,BD01,231845,2631436,水里鄉玉峰村永樂巷70、70-1、71、72、73號，共計5戶,5,5戶以上,高,南投A092,5
